WOEID;ISO Country Code;Preferred "Normal" Name;Language Code of Name;laceType Code;Parent ID
26799784;BR;08051;POR;Zip;455827
26799785;BR;08110;POR;Zip;455827
26799786;BR;08140;POR;Zip;455827
26799787;BR;08220;POR;Zip;455827
26799788;BR;08290;POR;Zip;455827
26799789;BR;08340;POR;Zip;455827
26799790;BR;08375;POR;Zip;455827
26799791;BR;08450;POR;Zip;455827
26799792;BR;08461;POR;Zip;455827
26799793;BR;08465;POR;Zip;455827
26799794;BR;08471;POR;Zip;455827
12818545;BR;08500;POR;Zip;433591
22504198;BR;08530;POR;Zip;433591
26799795;BR;08531;POR;Zip;433591
22504199;BR;08540;POR;Zip;444566
26799796;BR;08544;POR;Zip;433591
12818546;BR;08550;POR;Zip;444566
22504200;BR;08560;POR;Zip;444566
26799797;BR;08561;POR;Zip;444566
26799798;BR;08562;POR;Zip;444566
26799799;BR;08591;POR;Zip;455962
26799800;BR;08599;POR;Zip;455962
12818548;BR;08600;POR;Zip;452779
22504201;BR;08610;POR;Zip;452779
26799801;BR;08613;POR;Zip;452779
22504202;BR;08625;POR;Zip;452779
22504203;BR;08630;POR;Zip;452779
15003375;BR;08633;POR;Zip;452779
26799802;BR;08674;POR;Zip;452779
26799803;BR;08675;POR;Zip;452779
26799804;BR;08676;POR;Zip;452779
12818549;BR;08700;POR;Zip;440495
26799805;BR;08730;POR;Zip;440495
26799806;BR;08735;POR;Zip;440495
26799807;BR;08740;POR;Zip;440495
26799808;BR;08750;POR;Zip;440495
26799809;BR;08760;POR;Zip;440495
26799810;BR;08780;POR;Zip;440495
22504458;BR;08980;POR;Zip;456486
12818553;BR;09000;POR;Zip;449139
22504206;BR;09010;POR;Zip;449139
26799811;BR;09020;POR;Zip;449139
26799812;BR;09040;POR;Zip;449139
26799813;BR;09041;POR;Zip;449139
26799814;BR;09060;POR;Zip;449139
26799815;BR;09080;POR;Zip;449139
26799816;BR;09090;POR;Zip;449139
26799817;BR;09110;POR;Zip;449139
26798733;BR;09111;POR;Zip;449139
26799818;BR;09130;POR;Zip;449139
26799819;BR;09132;POR;Zip;449139
26799820;BR;09172;POR;Zip;449139
26799821;BR;09175;POR;Zip;449139
26799822;BR;09180;POR;Zip;449139
26799823;BR;09190;POR;Zip;449139
26799824;BR;09210;POR;Zip;449139
26798734;BR;09220;POR;Zip;449139
26799825;BR;09221;POR;Zip;449139
26799826;BR;09270;POR;Zip;449139
26799827;BR;09280;POR;Zip;449139
22504207;BR;09310;POR;Zip;455884
26799828;BR;09360;POR;Zip;455884
26799829;BR;09370;POR;Zip;455884
26799830;BR;09371;POR;Zip;455884
26799831;BR;09380;POR;Zip;455884
26799832;BR;09415;POR;Zip;447150
26799833;BR;09420;POR;Zip;447150
26799834;BR;09424;POR;Zip;447150
26799835;BR;09426;POR;Zip;447150
22504208;BR;09430;POR;Zip;447150
22504209;BR;09440;POR;Zip;447150
22504210;BR;09510;POR;Zip;449699
26799836;BR;09521;POR;Zip;449699
26799837;BR;09530;POR;Zip;449699
26799838;BR;09531;POR;Zip;449699
26799839;BR;09540;POR;Zip;449699
26799840;BR;09541;POR;Zip;449699
26799841;BR;09550;POR;Zip;449699
26799842;BR;09560;POR;Zip;449699
26799843;BR;09572;POR;Zip;449699
26799844;BR;09580;POR;Zip;449699
26799845;BR;09611;POR;Zip;449648
26799846;BR;09624;POR;Zip;449648
26799847;BR;09635;POR;Zip;449648
26799848;BR;09643;POR;Zip;449648
26799849;BR;09655;POR;Zip;449648
26799850;BR;09656;POR;Zip;449648
26799851;BR;09665;POR;Zip;449648
26799852;BR;09680;POR;Zip;449648
26799853;BR;09688;POR;Zip;449648
26799854;BR;09692;POR;Zip;449648
26799855;BR;09695;POR;Zip;449648
12818558;BR;09700;POR;Zip;449648
15003384;BR;09710;POR;Zip;449648
26798696;BR;09720;POR;Zip;449648
26799856;BR;09725;POR;Zip;449648
26799857;BR;09726;POR;Zip;449648
26799858;BR;09750;POR;Zip;449648
26799859;BR;09790;POR;Zip;449648
26799860;BR;09810;POR;Zip;449648
26798736;BR;09811;POR;Zip;449648
26799861;BR;09812;POR;Zip;449648
26799862;BR;09823;POR;Zip;449648
26799863;BR;09840;POR;Zip;449648
26799864;BR;09842;POR;Zip;449648
26799865;BR;09844;POR;Zip;449648
26799866;BR;09850;POR;Zip;449648
26799867;BR;09862;POR;Zip;449648
26799868;BR;09890;POR;Zip;449648
26799869;BR;09891;POR;Zip;449648
26799870;BR;09895;POR;Zip;449648
22504211;BR;09910;POR;Zip;455857
26799871;BR;09912;POR;Zip;455857
26799872;BR;09913;POR;Zip;455857
26799873;BR;09920;POR;Zip;455857
26799874;BR;09930;POR;Zip;455857
26799875;BR;09931;POR;Zip;455857
26799876;BR;09940;POR;Zip;455857
26799877;BR;09950;POR;Zip;455857
26799878;BR;09951;POR;Zip;455857
26799879;BR;09961;POR;Zip;455857
26799880;BR;09970;POR;Zip;455857
26799881;BR;09980;POR;Zip;455857
26799882;BR;09981;POR;Zip;455857
26799883;BR;09990;POR;Zip;455857
22504212;BR;11010;POR;Zip;455991
26799884;BR;11015;POR;Zip;455991
26799885;BR;11025;POR;Zip;455991
26799886;BR;11030;POR;Zip;455991
26799887;BR;11035;POR;Zip;455991
26799888;BR;11040;POR;Zip;455991
26799889;BR;11045;POR;Zip;455991
26799890;BR;11050;POR;Zip;455991
26799891;BR;11055;POR;Zip;455991
26799892;BR;11060;POR;Zip;455991
26799893;BR;11065;POR;Zip;455991
26799894;BR;11070;POR;Zip;455991
26799895;BR;11075;POR;Zip;455991
26799896;BR;11085;POR;Zip;455991
26799897;BR;11088;POR;Zip;455991
26799898;BR;11089;POR;Zip;455991
26799899;BR;11095;POR;Zip;455991
26802625;BR;11200;POR;Zip;424664
26802626;BR;11210;POR;Zip;424664
26802627;BR;11220;POR;Zip;424664
26802628;BR;11230;POR;Zip;424664
22504457;BR;11310;POR;Zip;451401
26799900;BR;11330;POR;Zip;451401
26799901;BR;11348;POR;Zip;451401
26799902;BR;11370;POR;Zip;451401
26799903;BR;11380;POR;Zip;451401
12818566;BR;11400;POR;Zip;455952
26799904;BR;11421;POR;Zip;455952
26799905;BR;11430;POR;Zip;455952
26799906;BR;11432;POR;Zip;455952
26799907;BR;11440;POR;Zip;455952
26799908;BR;11441;POR;Zip;455952
26799909;BR;11450;POR;Zip;455952
26799910;BR;11460;POR;Zip;455952
26799911;BR;11510;POR;Zip;430705
26799912;BR;11520;POR;Zip;430705
26799913;BR;11533;POR;Zip;430705
26799914;BR;11553;POR;Zip;430705
26799915;BR;11555;POR;Zip;430705
26799916;BR;11570;POR;Zip;430705
26799917;BR;11573;POR;Zip;430705
12818568;BR;11600;POR;Zip;456532
12818570;BR;11620;POR;Zip;12582318
12818572;BR;11640;POR;Zip;12582018
12818573;BR;11650;POR;Zip;12582018
12818574;BR;11660;POR;Zip;459060
26799918;BR;11677;POR;Zip;459060
26799919;BR;11679;POR;Zip;459060
12818575;BR;11680;POR;Zip;456586
12818577;BR;11700;POR;Zip;455987
26799920;BR;11702;POR;Zip;455987
26799921;BR;11703;POR;Zip;455987
26799922;BR;11704;POR;Zip;455987
26799923;BR;11705;POR;Zip;455987
26799924;BR;11707;POR;Zip;455987
26799925;BR;11714;POR;Zip;455987
26799926;BR;11717;POR;Zip;455987
26799927;BR;11726;POR;Zip;455987
12818581;BR;11760;POR;Zip;459735
12818585;BR;11850;POR;Zip;440310
12818587;BR;11860;POR;Zip;440310
12818588;BR;11870;POR;Zip;460442
12818597;BR;11960;POR;Zip;431390
12818599;BR;11980;POR;Zip;12581961
12818600;BR;11990;POR;Zip;456947
12818602;BR;12000;POR;Zip;455915
22504213;BR;12010;POR;Zip;455915
26799928;BR;12030;POR;Zip;455915
26799929;BR;12031;POR;Zip;455915
26799930;BR;12040;POR;Zip;455915
26799931;BR;12070;POR;Zip;455915
26799932;BR;12086;POR;Zip;455915
12818605;BR;12140;POR;Zip;450793
12818608;BR;12180;POR;Zip;441325
12818610;BR;12200;POR;Zip;455912
26799933;BR;12210;POR;Zip;455912
26799934;BR;12211;POR;Zip;455912
26799935;BR;12213;POR;Zip;455912
26799936;BR;12214;POR;Zip;455912
26799937;BR;12215;POR;Zip;455912
26799938;BR;12216;POR;Zip;455912
26799939;BR;12220;POR;Zip;455912
26799940;BR;12223;POR;Zip;455912
26799941;BR;12224;POR;Zip;455912
26799942;BR;12227;POR;Zip;455912
26799943;BR;12228;POR;Zip;455912
26799944;BR;12230;POR;Zip;455912
26799945;BR;12231;POR;Zip;455912
26799946;BR;12233;POR;Zip;455912
26799947;BR;12235;POR;Zip;455912
26799948;BR;12236;POR;Zip;455912
26799949;BR;12237;POR;Zip;455912
26799950;BR;12238;POR;Zip;455912
26799951;BR;12240;POR;Zip;455912
26799952;BR;12241;POR;Zip;455912
26799953;BR;12242;POR;Zip;455912
26799954;BR;12243;POR;Zip;455912
26799955;BR;12245;POR;Zip;455912
26799956;BR;12247;POR;Zip;455912
12818611;BR;12249;POR;Zip;12582310
12818615;BR;12280;POR;Zip;455912
26799957;BR;12281;POR;Zip;458878
15003391;BR;12290;POR;Zip;455912
12818616;BR;12300;POR;Zip;455871
26799958;BR;12301;POR;Zip;455871
26799959;BR;12303;POR;Zip;455871
26799960;BR;12305;POR;Zip;455871
26799961;BR;12306;POR;Zip;455871
26799962;BR;12307;POR;Zip;455871
26799963;BR;12308;POR;Zip;455871
26799964;BR;12321;POR;Zip;455871
26799965;BR;12322;POR;Zip;455871
26799966;BR;12325;POR;Zip;455871
15003392;BR;12330;POR;Zip;455871
26799967;BR;12332;POR;Zip;455871
26799968;BR;12334;POR;Zip;455871
22504215;BR;12335;POR;Zip;455871
22504216;BR;12340;POR;Zip;455871
12818619;BR;12400;POR;Zip;444148
26799969;BR;12402;POR;Zip;444148
26799970;BR;12413;POR;Zip;444148
26799971;BR;12414;POR;Zip;444148
26799972;BR;12420;POR;Zip;444148
26799973;BR;12422;POR;Zip;444148
26799974;BR;12440;POR;Zip;444148
26799975;BR;12442;POR;Zip;444148
12818623;BR;12500;POR;Zip;434984
26799976;BR;12510;POR;Zip;434984
26799977;BR;12511;POR;Zip;434984
22504217;BR;12520;POR;Zip;456166
12818626;BR;12540;POR;Zip;12581949
12818629;BR;12600;POR;Zip;455969
12818634;BR;12700;POR;Zip;457097
26799978;BR;12701;POR;Zip;457097
26799979;BR;12705;POR;Zip;457097
26799980;BR;12710;POR;Zip;457097
26799981;BR;12712;POR;Zip;457097
26799982;BR;12720;POR;Zip;457097
26799983;BR;12730;POR;Zip;457097
26799984;BR;12731;POR;Zip;457097
12818635;BR;12760;POR;Zip;438455
26799985;BR;12902;POR;Zip;455937
26799986;BR;12910;POR;Zip;455937
26799987;BR;12912;POR;Zip;455937
26799988;BR;12914;POR;Zip;455937
26799989;BR;12916;POR;Zip;455937
26799990;BR;12926;POR;Zip;455937
26799991;BR;12929;POR;Zip;455937
12818645;BR;12940;POR;Zip;456731
26799992;BR;12942;POR;Zip;456731
26799993;BR;12946;POR;Zip;456731
26799994;BR;12951;POR;Zip;456731
26799995;BR;12952;POR;Zip;456731
26799996;BR;12953;POR;Zip;456731
26799997;BR;12954;POR;Zip;456731
12818648;BR;12970;POR;Zip;457818
12818653;BR;13000;POR;Zip;455828
22504218;BR;13010;POR;Zip;455828
26799998;BR;13012;POR;Zip;455828
26799999;BR;13015;POR;Zip;455828
26800000;BR;13020;POR;Zip;455828
26800001;BR;13023;POR;Zip;455828
26800002;BR;13024;POR;Zip;455828
26800003;BR;13025;POR;Zip;455828
26800004;BR;13026;POR;Zip;455828
26800005;BR;13030;POR;Zip;455828
26800006;BR;13032;POR;Zip;455828
26800007;BR;13033;POR;Zip;455828
26800008;BR;13034;POR;Zip;455828
26800009;BR;13035;POR;Zip;455828
26800010;BR;13036;POR;Zip;455828
26800011;BR;13041;POR;Zip;455828
26800012;BR;13042;POR;Zip;455828
26800013;BR;13043;POR;Zip;455828
26800014;BR;13044;POR;Zip;455828
26800015;BR;13045;POR;Zip;455828
26800016;BR;13046;POR;Zip;455828
26800017;BR;13050;POR;Zip;455828
26800018;BR;13051;POR;Zip;455828
26800019;BR;13054;POR;Zip;455828
26800020;BR;13055;POR;Zip;455828
26800021;BR;13060;POR;Zip;455828
26800022;BR;13061;POR;Zip;455828
26800023;BR;13065;POR;Zip;455828
26800024;BR;13066;POR;Zip;455828
26800025;BR;13067;POR;Zip;455828
26800026;BR;13068;POR;Zip;455828
26800027;BR;13069;POR;Zip;455828
26800028;BR;13070;POR;Zip;455828
26800029;BR;13073;POR;Zip;455828
26800030;BR;13075;POR;Zip;455828
26800031;BR;13080;POR;Zip;455828
26800032;BR;13082;POR;Zip;455828
26800033;BR;13084;POR;Zip;455828
26800034;BR;13085;POR;Zip;455828
26800035;BR;13086;POR;Zip;455828
26800036;BR;13088;POR;Zip;455828
26800037;BR;13090;POR;Zip;455828
26800038;BR;13091;POR;Zip;455828
26800039;BR;13092;POR;Zip;455828
26800040;BR;13093;POR;Zip;455828
26800041;BR;13094;POR;Zip;455828
26800042;BR;13095;POR;Zip;455828
26800043;BR;13097;POR;Zip;455828
26800044;BR;13098;POR;Zip;455828
12818658;BR;13170;POR;Zip;452723
26800045;BR;13173;POR;Zip;452723
26800046;BR;13174;POR;Zip;452723
26800047;BR;13175;POR;Zip;452723
26800048;BR;13177;POR;Zip;452723
26800049;BR;13178;POR;Zip;452723
26800050;BR;13180;POR;Zip;452723
26800051;BR;13181;POR;Zip;452723
12818659;BR;13183;POR;Zip;443286
26800052;BR;13184;POR;Zip;435210
26800053;BR;13185;POR;Zip;435210
12818661;BR;13200;POR;Zip;455876
26800054;BR;13202;POR;Zip;455876
26800055;BR;13206;POR;Zip;455876
26800056;BR;13208;POR;Zip;455876
26800057;BR;13209;POR;Zip;455876
26800058;BR;13210;POR;Zip;455876
26800059;BR;13211;POR;Zip;455876
26800060;BR;13212;POR;Zip;455876
26800061;BR;13213;POR;Zip;455876
26800062;BR;13214;POR;Zip;455876
26800063;BR;13215;POR;Zip;455876
26800064;BR;13216;POR;Zip;455876
26800065;BR;13224;POR;Zip;12581909
12818663;BR;13230;POR;Zip;427671
26800066;BR;13231;POR;Zip;427671
26800067;BR;13233;POR;Zip;427671
22504219;BR;13235;POR;Zip;438761
12818665;BR;13250;POR;Zip;456269
26800068;BR;13252;POR;Zip;456269
26800069;BR;13253;POR;Zip;456269
26800070;BR;13255;POR;Zip;456269
26800071;BR;13256;POR;Zip;456269
12818667;BR;13270;POR;Zip;454686
26800072;BR;13275;POR;Zip;454686
26800073;BR;13276;POR;Zip;454686
26800074;BR;13279;POR;Zip;454686
26800075;BR;13301;POR;Zip;455963
26800076;BR;13304;POR;Zip;455963
12818672;BR;13305;POR;Zip;431399
26800077;BR;13306;POR;Zip;455963
26800078;BR;13307;POR;Zip;455963
26800079;BR;13308;POR;Zip;455963
26800080;BR;13309;POR;Zip;455963
26800081;BR;13311;POR;Zip;455963
26800082;BR;13312;POR;Zip;455963
12818673;BR;13315;POR;Zip;456890
12818674;BR;13318;POR;Zip;456890
12818676;BR;13320;POR;Zip;447959
26800083;BR;13323;POR;Zip;447959
26800084;BR;13327;POR;Zip;447959
26800085;BR;13329;POR;Zip;447959
12818677;BR;13330;POR;Zip;459661
26800086;BR;13338;POR;Zip;459661
26800087;BR;13339;POR;Zip;459661
26800088;BR;13346;POR;Zip;459661
12818679;BR;13355;POR;Zip;431399
12818680;BR;13360;POR;Zip;456122
12818684;BR;13400;POR;Zip;455899
26800089;BR;13411;POR;Zip;455899
26800090;BR;13412;POR;Zip;455899
26800091;BR;13414;POR;Zip;455899
26800092;BR;13415;POR;Zip;455899
26800093;BR;13416;POR;Zip;455899
26800094;BR;13417;POR;Zip;455899
26800095;BR;13418;POR;Zip;455899
26800096;BR;13419;POR;Zip;455899
26800097;BR;13420;POR;Zip;455899
26800098;BR;13422;POR;Zip;455899
26800099;BR;13424;POR;Zip;455899
12818685;BR;13428;POR;Zip;12582199
12818686;BR;13431;POR;Zip;12582028
12818687;BR;13432;POR;Zip;12582199
12818688;BR;13434;POR;Zip;12582199
12818689;BR;13435;POR;Zip;12582199
12818691;BR;13450;POR;Zip;448151
26800100;BR;13454;POR;Zip;448151
26800101;BR;13456;POR;Zip;448151
12818693;BR;13465;POR;Zip;455837
26800102;BR;13470;POR;Zip;455837
26800103;BR;13473;POR;Zip;455837
26800104;BR;13474;POR;Zip;455837
26800105;BR;13477;POR;Zip;455837
26800106;BR;13478;POR;Zip;455837
26800107;BR;13479;POR;Zip;455837
12818694;BR;13480;POR;Zip;455879
26800108;BR;13485;POR;Zip;455879
26800109;BR;13486;POR;Zip;455879
26800110;BR;13487;POR;Zip;455879
12818697;BR;13500;POR;Zip;455905
26800111;BR;13502;POR;Zip;455905
26800112;BR;13504;POR;Zip;455905
26800113;BR;13505;POR;Zip;455905
26800114;BR;13506;POR;Zip;455905
12818698;BR;13508;POR;Zip;12582250
12818699;BR;13509;POR;Zip;455905
22504220;BR;13511;POR;Zip;421770
12818701;BR;13515;POR;Zip;429397
12818703;BR;13520;POR;Zip;451015
12818705;BR;13530;POR;Zip;459741
12818710;BR;13560;POR;Zip;449704
26800115;BR;13566;POR;Zip;449704
26800116;BR;13570;POR;Zip;449704
26800117;BR;13574;POR;Zip;449704
12818711;BR;13578;POR;Zip;12582300
12818712;BR;13579;POR;Zip;12582300
12818713;BR;13580;POR;Zip;447114
12818716;BR;13600;POR;Zip;455931
26800118;BR;13602;POR;Zip;455931
26800119;BR;13607;POR;Zip;455931
12818717;BR;13610;POR;Zip;459941
26800120;BR;13631;POR;Zip;444403
26800121;BR;13633;POR;Zip;444403
26800122;BR;13634;POR;Zip;444403
26800123;BR;13635;POR;Zip;444403
26800124;BR;13643;POR;Zip;444403
12818720;BR;13645;POR;Zip;12582205
12818723;BR;13670;POR;Zip;448906
12818726;BR;13700;POR;Zip;456998
12818728;BR;13707;POR;Zip;12581921
12818732;BR;13730;POR;Zip;460155
26800125;BR;13731;POR;Zip;460155
12818733;BR;13750;POR;Zip;12582119
12818734;BR;13755;POR;Zip;12582119
12818736;BR;13770;POR;Zip;426820
12818738;BR;13780;POR;Zip;431154
12818741;BR;13800;POR;Zip;440497
26800126;BR;13803;POR;Zip;440497
26800127;BR;13804;POR;Zip;440497
26800128;BR;13806;POR;Zip;440497
12818742;BR;13817;POR;Zip;12582122
12818746;BR;13835;POR;Zip;456147
12818748;BR;13840;POR;Zip;440496
26800129;BR;13843;POR;Zip;440496
26800130;BR;13845;POR;Zip;440496
26800131;BR;13846;POR;Zip;440496
12818750;BR;13857;POR;Zip;26794803
12818752;BR;13870;POR;Zip;461088
26800132;BR;13874;POR;Zip;461088
26800133;BR;13876;POR;Zip;461088
26800134;BR;13877;POR;Zip;461088
12818754;BR;13890;POR;Zip;421026
12818756;BR;13900;POR;Zip;456663
26800135;BR;13902;POR;Zip;456663
26800136;BR;13903;POR;Zip;456663
26800137;BR;13904;POR;Zip;456663
26800138;BR;13905;POR;Zip;456663
26800139;BR;13908;POR;Zip;456663
26800140;BR;13909;POR;Zip;456663
12818758;BR;13915;POR;Zip;458116
12818764;BR;13970;POR;Zip;457353
26800141;BR;13972;POR;Zip;457353
26800142;BR;13973;POR;Zip;457353
26800143;BR;13974;POR;Zip;457353
26800144;BR;13975;POR;Zip;457353
26800145;BR;13976;POR;Zip;457353
12818765;BR;13986;POR;Zip;12582040
12818766;BR;13988;POR;Zip;12582040
26800146;BR;14000;POR;Zip;455903
22504221;BR;14010;POR;Zip;455903
26800147;BR;14015;POR;Zip;455903
26800148;BR;14026;POR;Zip;455903
26800149;BR;14030;POR;Zip;455903
26800150;BR;14040;POR;Zip;455903
26800151;BR;14048;POR;Zip;455903
26800152;BR;14049;POR;Zip;455903
26800153;BR;14050;POR;Zip;455903
26800154;BR;14051;POR;Zip;455903
26800155;BR;14055;POR;Zip;455903
26800156;BR;14061;POR;Zip;455903
26800157;BR;14070;POR;Zip;455903
26800158;BR;14075;POR;Zip;455903
26800159;BR;14076;POR;Zip;455903
26800160;BR;14078;POR;Zip;455903
26800161;BR;14080;POR;Zip;455903
26800162;BR;14081;POR;Zip;455903
26800163;BR;14085;POR;Zip;455903
26800164;BR;14090;POR;Zip;455903
26800165;BR;14091;POR;Zip;455903
26800166;BR;14095;POR;Zip;455903
26800167;BR;14096;POR;Zip;455903
12818772;BR;14120;POR;Zip;12582328
26800168;BR;14177;POR;Zip;458101
12818776;BR;14179;POR;Zip;12582328
12818777;BR;14180;POR;Zip;456433
26800169;BR;14401;POR;Zip;455863
26800170;BR;14403;POR;Zip;455863
26800171;BR;14405;POR;Zip;455863
26800172;BR;14406;POR;Zip;455863
26800173;BR;14409;POR;Zip;455863
12818798;BR;14470;POR;Zip;456400
12818800;BR;14480;POR;Zip;12582183
12818802;BR;14500;POR;Zip;457379
12818804;BR;14508;POR;Zip;12582055
12818809;BR;14580;POR;Zip;434928
12818817;BR;14680;POR;Zip;436642
26800174;BR;14701;POR;Zip;456786
26800175;BR;14702;POR;Zip;456786
26800176;BR;14707;POR;Zip;456786
26800177;BR;14709;POR;Zip;456786
26800178;BR;14710;POR;Zip;456786
12818820;BR;14715;POR;Zip;12581874
12818821;BR;14716;POR;Zip;12581874
12818822;BR;14718;POR;Zip;12581874
12818825;BR;14730;POR;Zip;440659
12818830;BR;14750;POR;Zip;444454
15003400;BR;14755;POR;Zip;457049
12818835;BR;14780;POR;Zip;455934
12818836;BR;14788;POR;Zip;12581868
12818837;BR;14789;POR;Zip;12581868
12818840;BR;14800;POR;Zip;455930
26800179;BR;14802;POR;Zip;455930
26800180;BR;14807;POR;Zip;455930
26800181;BR;14808;POR;Zip;455930
26800182;BR;14810;POR;Zip;455930
12818841;BR;14812;POR;Zip;12581845
12818851;BR;14870;POR;Zip;457382
26800183;BR;14884;POR;Zip;457382
26800184;BR;14887;POR;Zip;457382
26800185;BR;14890;POR;Zip;457382
12818852;BR;14896;POR;Zip;12582057
12818853;BR;14898;POR;Zip;12582057
12818854;BR;14900;POR;Zip;456266
12818856;BR;14907;POR;Zip;12582041
12818857;BR;14910;POR;Zip;452796
12818863;BR;14945;POR;Zip;12582010
12818865;BR;14960;POR;Zip;457687
26800186;BR;15015;POR;Zip;455911
26800187;BR;15025;POR;Zip;455911
26800188;BR;15030;POR;Zip;455911
26800189;BR;15035;POR;Zip;455911
26800190;BR;15043;POR;Zip;455911
26800191;BR;15055;POR;Zip;455911
26800192;BR;15060;POR;Zip;455911
26800193;BR;15070;POR;Zip;455911
26800194;BR;15080;POR;Zip;455911
26800195;BR;15090;POR;Zip;455911
26800196;BR;15093;POR;Zip;455911
12818871;BR;15103;POR;Zip;423267
12818877;BR;15120;POR;Zip;441416
12818878;BR;15125;POR;Zip;12581861
12818881;BR;15135;POR;Zip;12582117
12818884;BR;15150;POR;Zip;457612
12818886;BR;15153;POR;Zip;12582211
12818887;BR;15154;POR;Zip;12582128
12818890;BR;15170;POR;Zip;453092
12818894;BR;15195;POR;Zip;457612
12818896;BR;15208;POR;Zip;12582071
12818897;BR;15210;POR;Zip;456360
22504223;BR;15303;POR;Zip;452717
12818912;BR;15307;POR;Zip;434495
26802629;BR;15367;POR;Zip;433722
12818923;BR;15370;POR;Zip;456407
12818928;BR;15400;POR;Zip;457697
12818930;BR;15408;POR;Zip;12582153
12818931;BR;15410;POR;Zip;427094
26802630;BR;15437;POR;Zip;427094
12818937;BR;15440;POR;Zip;456362
12818939;BR;15445;POR;Zip;12582144
12818940;BR;15448;POR;Zip;12582144
12818943;BR;15470;POR;Zip;442415
12818945;BR;15475;POR;Zip;12582164
12818949;BR;15500;POR;Zip;458284
12818955;BR;15545;POR;Zip;421719
12818958;BR;15570;POR;Zip;428523
12818962;BR;15617;POR;Zip;12581970
12818965;BR;15630;POR;Zip;443545
12818978;BR;15720;POR;Zip;442498
12818981;BR;15735;POR;Zip;456686
12818986;BR;15755;POR;Zip;454301
22504224;BR;15762;POR;Zip;26804088
12818996;BR;15783;POR;Zip;448200
12818999;BR;15795;POR;Zip;12582257
12819000;BR;15800;POR;Zip;455943
12819005;BR;15830;POR;Zip;444166
12819007;BR;15840;POR;Zip;435969
12819010;BR;15850;POR;Zip;458239
12819012;BR;15860;POR;Zip;435294
12819019;BR;15900;POR;Zip;458159
12819021;BR;15905;POR;Zip;12582348
12819022;BR;15910;POR;Zip;440646
12819026;BR;15940;POR;Zip;433580
12819029;BR;15953;POR;Zip;12582268
12819030;BR;15955;POR;Zip;12582268
12819034;BR;15990;POR;Zip;12581841
26800197;BR;15992;POR;Zip;457565
26800198;BR;15993;POR;Zip;457565
26800199;BR;15994;POR;Zip;457565
26800200;BR;15995;POR;Zip;457565
26800201;BR;15997;POR;Zip;457565
12819035;BR;15999;POR;Zip;12582107
22504225;BR;16010;POR;Zip;455840
26800202;BR;16021;POR;Zip;455840
26800203;BR;16025;POR;Zip;455840
26800204;BR;16026;POR;Zip;455840
26800205;BR;16040;POR;Zip;455840
26800206;BR;16045;POR;Zip;455840
26800207;BR;16050;POR;Zip;455840
26800208;BR;16056;POR;Zip;455840
26800209;BR;16063;POR;Zip;455840
12819037;BR;16130;POR;Zip;455840
12819038;BR;16140;POR;Zip;439073
12819040;BR;16200;POR;Zip;458706
12819041;BR;16210;POR;Zip;456812
12819049;BR;16270;POR;Zip;434592
12819053;BR;16310;POR;Zip;421485
12819055;BR;16330;POR;Zip;12581824
12819060;BR;16380;POR;Zip;12582228
12819061;BR;16400;POR;Zip;457485
26800210;BR;16401;POR;Zip;457485
12819063;BR;16430;POR;Zip;12582085
12819065;BR;16450;POR;Zip;434551
12819067;BR;16460;POR;Zip;12581984
12819068;BR;16480;POR;Zip;434872
12819070;BR;16500;POR;Zip;426864
12819072;BR;16520;POR;Zip;12581901
12819073;BR;16530;POR;Zip;12581901
12819075;BR;16600;POR;Zip;456419
12819077;BR;16606;POR;Zip;12582201
12819078;BR;16610;POR;Zip;12582201
12819082;BR;16670;POR;Zip;445861
12819084;BR;16680;POR;Zip;422749
12819086;BR;16700;POR;Zip;457246
12819090;BR;16800;POR;Zip;456336
12819092;BR;16830;POR;Zip;438443
12819093;BR;16850;POR;Zip;438443
12819096;BR;16900;POR;Zip;456671
12819097;BR;16915;POR;Zip;444554
22504226;BR;17010;POR;Zip;455845
26800211;BR;17013;POR;Zip;455845
26800212;BR;17015;POR;Zip;455845
26800213;BR;17028;POR;Zip;455845
26800214;BR;17032;POR;Zip;455845
